Date,equity,ensemble_return,chosen
2020-07-17,10280.572461610653,0.0,ou_mean_reversion
2020-07-20,10280.572461610653,0.0,ma_crossover
2020-07-21,10280.572461610653,0.0,momentum_accel
2020-07-22,10280.572461610653,0.0,ou_mean_reversion
2020-07-23,10280.572461610653,0.0,ma_crossover
2020-07-24,10280.572461610653,0.0,momentum_accel
2020-07-27,10280.572461610653,0.0,ou_mean_reversion
2020-07-28,10280.572461610653,0.0,ma_crossover
2020-07-29,10280.572461610653,0.0,momentum_accel
2020-07-30,10280.572461610653,0.0,ou_mean_reversion
2020-07-31,10280.572461610653,0.0,ma_crossover
2020-08-03,10280.572461610653,0.0,momentum_accel
2020-08-04,10280.572461610653,0.0,ou_mean_reversion
2020-08-05,10280.572461610653,0.0,ma_crossover
2020-08-06,10280.572461610653,0.0,momentum_accel
2020-08-07,10280.572461610653,0.0,ou_mean_reversion
2020-08-10,10280.572461610653,0.0,ma_crossover
2020-08-11,10280.572461610653,0.0,momentum_accel
2020-08-12,10280.572461610653,0.0,ou_mean_reversion
2020-08-13,10280.572461610653,0.0,ma_crossover
2020-08-14,10280.572461610653,0.0,momentum_accel
2020-08-17,10280.572461610653,0.0,ou_mean_reversion
2020-08-18,10280.572461610653,0.0,ma_crossover
2020-08-19,10280.572461610653,0.0,momentum_accel
2020-08-20,10280.572461610653,0.0,ou_mean_reversion
2020-08-21,10280.572461610653,0.0,ma_crossover
2020-08-24,10280.572461610653,0.0,momentum_accel
2020-08-25,10280.572461610653,0.0,ou_mean_reversion
2020-08-26,10280.572461610653,0.0,ma_crossover
2020-08-27,10280.572461610653,0.0,momentum_accel
2020-08-28,10280.572461610653,0.0,ou_mean_reversion
2020-08-31,10280.572461610653,0.0,ma_crossover
2020-09-01,10280.572461610653,0.0,momentum_accel
2020-09-02,10280.572461610653,0.0,ou_mean_reversion
2020-09-03,10280.572461610653,0.0,ma_crossover
2020-09-04,10280.572461610653,0.0,momentum_accel
2020-09-08,10280.572461610653,0.0,ou_mean_reversion
2020-09-09,10280.572461610653,0.0,ma_crossover
2020-09-10,10280.572461610653,0.0,momentum_accel
2020-09-11,10280.572461610653,0.0,ou_mean_reversion
2020-09-14,10280.572461610653,0.0,ma_crossover
2020-09-15,10280.572461610653,0.0,momentum_accel
2020-09-16,10280.572461610653,0.0,ou_mean_reversion
2020-09-17,10190.152362262377,-0.008795239728713544,ma_crossover
2020-09-18,10190.152362262377,0.0,momentum_accel
2020-09-21,10190.152362262377,0.0,ou_mean_reversion
2020-09-22,10293.93089141908,0.010184197985206866,ma_crossover
2020-09-23,10293.93089141908,0.0,momentum_accel
2020-09-24,10293.93089141908,0.0,ou_mean_reversion
2020-09-25,10460.35417655729,0.016167126717057778,ma_crossover
2020-09-28,10460.35417655729,0.0,momentum_accel
2020-09-29,10460.35417655729,0.0,ou_mean_reversion
2020-09-30,10539.665766229853,0.007582113218528308,ma_crossover
2020-10-01,10539.665766229853,0.0,momentum_accel
2020-10-02,10539.665766229853,0.0,ou_mean_reversion
2020-10-05,10539.665766229853,0.0,ma_crossover
2020-10-06,10539.665766229853,0.0,momentum_accel
2020-10-07,10539.665766229853,0.0,ou_mean_reversion
2020-10-08,10539.665766229853,0.0,ma_crossover
2020-10-09,10539.665766229853,0.0,momentum_accel
2020-10-12,10539.665766229853,0.0,ou_mean_reversion
2020-10-13,10539.665766229853,0.0,ma_crossover
2020-10-14,10539.665766229853,0.0,momentum_accel
2020-10-15,10539.665766229853,0.0,ou_mean_reversion
2020-10-16,10539.665766229853,0.0,ma_crossover
2020-10-19,10539.665766229853,0.0,momentum_accel
2020-10-20,10539.665766229853,0.0,ou_mean_reversion
2020-10-21,10539.665766229853,0.0,ma_crossover
2020-10-22,10539.665766229853,0.0,momentum_accel
2020-10-23,10539.665766229853,0.0,ou_mean_reversion
2020-10-26,10344.892848387604,-0.01847998998851763,ma_crossover
2020-10-27,10344.892848387604,0.0,momentum_accel
2020-10-28,10344.892848387604,0.0,ou_mean_reversion
2020-10-29,10450.030145514693,0.010163207939217767,ma_crossover
2020-10-30,10450.030145514693,0.0,momentum_accel
2020-11-02,10450.030145514693,0.0,ou_mean_reversion
2020-11-03,10634.53235016486,0.017655662431687702,ma_crossover
2020-11-04,10634.53235016486,0.0,momentum_accel
2020-11-05,10634.53235016486,0.0,ou_mean_reversion
2020-11-06,10632.102932212218,-0.00022844614813799513,ma_crossover
2020-11-09,10632.102932212218,0.0,momentum_accel
2020-11-10,10632.102932212218,0.0,ou_mean_reversion
2020-11-11,10711.083545991227,0.007428503493859262,ma_crossover
2020-11-12,10711.083545991227,0.0,momentum_accel
2020-11-13,10711.083545991227,0.0,ou_mean_reversion
2020-11-16,10844.786438227526,0.012482667291521476,ma_crossover
2020-11-17,10844.786438227526,0.0,momentum_accel
2020-11-18,10844.786438227526,0.0,ou_mean_reversion
2020-11-19,10890.445381131032,0.004210220566682743,ma_crossover
2020-11-20,10890.445381131032,0.0,momentum_accel
2020-11-23,10890.445381131032,0.0,ou_mean_reversion
2020-11-24,11065.92873070239,0.01611351450101406,ma_crossover
2020-11-25,11065.92873070239,0.0,momentum_accel
2020-11-27,11065.92873070239,0.0,ou_mean_reversion
2020-11-30,11016.938761498493,-0.004427099649392696,ma_crossover
2020-12-01,11016.938761498493,0.0,momentum_accel
2020-12-02,11016.938761498493,0.0,ou_mean_reversion
2020-12-03,11013.937944563539,-0.00027238210177238376,ma_crossover
2020-12-04,11013.937944563539,0.0,momentum_accel
2020-12-07,11013.937944563539,0.0,ou_mean_reversion
2020-12-08,11046.167000507436,0.0029262064219097716,ma_crossover
2020-12-09,11046.167000507436,0.0,momentum_accel
2020-12-10,11046.167000507436,0.0,ou_mean_reversion
2020-12-11,11033.213195616616,-0.0011726968178396024,ma_crossover
2020-12-14,11033.213195616616,0.0,momentum_accel
2020-12-15,11033.213195616616,0.0,ou_mean_reversion
2020-12-16,11050.525899039498,0.001569144284256252,ma_crossover
2020-12-17,11050.525899039498,0.0,momentum_accel
2020-12-18,11050.525899039498,0.0,ou_mean_reversion
2020-12-21,11011.014207180257,-0.003575548550379559,ma_crossover
2020-12-22,11011.014207180257,0.0,momentum_accel
2020-12-23,11011.014207180257,0.0,ou_mean_reversion
2020-12-24,11053.849608212802,0.003890232110009828,ma_crossover
2020-12-28,11053.849608212802,0.0,momentum_accel
2020-12-29,11053.849608212802,0.0,ou_mean_reversion
2020-12-30,11069.621539942811,0.0014268270592618926,ma_crossover
2020-12-31,11069.621539942811,0.0,momentum_accel
2021-01-04,11069.621539942811,0.0,ou_mean_reversion
2021-01-05,11145.865370595913,0.006887663718040393,ma_crossover
2021-01-06,11145.865370595913,0.0,momentum_accel
2021-01-07,11145.865370595913,0.0,ou_mean_reversion
2021-01-08,11145.865370595913,0.0,ma_crossover
2021-01-11,11145.865370595913,0.0,momentum_accel
2021-01-12,11145.865370595913,0.0,ou_mean_reversion
2021-01-13,11145.865370595913,0.0,ma_crossover
2021-01-14,11145.865370595913,0.0,momentum_accel
2021-01-15,11145.865370595913,0.0,ou_mean_reversion
2021-01-19,11145.865370595913,0.0,ma_crossover
2021-01-20,11145.865370595913,0.0,momentum_accel
2021-01-21,11145.865370595913,0.0,ou_mean_reversion
2021-01-22,11145.865370595913,0.0,ma_crossover
2021-01-25,11145.865370595913,0.0,momentum_accel
2021-01-26,11145.865370595913,0.0,ou_mean_reversion
2021-01-27,11145.865370595913,0.0,ma_crossover
2021-01-28,11145.865370595913,0.0,momentum_accel
2021-01-29,11145.865370595913,0.0,ou_mean_reversion
2021-02-01,11145.865370595913,0.0,ma_crossover
2021-02-02,11145.865370595913,0.0,momentum_accel
2021-02-03,11145.865370595913,0.0,ou_mean_reversion
2021-02-04,11145.865370595913,0.0,ma_crossover
2021-02-05,11145.865370595913,0.0,momentum_accel
2021-02-08,11145.865370595913,0.0,ou_mean_reversion
2021-02-09,11145.865370595913,0.0,ma_crossover
2021-02-10,11145.865370595913,0.0,momentum_accel
2021-02-11,11145.865370595913,0.0,ou_mean_reversion
2021-02-12,11145.865370595913,0.0,ma_crossover
2021-02-16,11145.865370595913,0.0,momentum_accel
2021-02-17,11145.865370595913,0.0,ou_mean_reversion
2021-02-18,11145.865370595913,0.0,ma_crossover
2021-02-19,11145.865370595913,0.0,momentum_accel
2021-02-22,11145.865370595913,0.0,ou_mean_reversion
2021-02-23,11145.865370595913,0.0,ma_crossover
2021-02-24,11145.865370595913,0.0,momentum_accel
2021-02-25,11145.865370595913,0.0,ou_mean_reversion
2021-02-26,11145.865370595913,0.0,ma_crossover
2021-03-01,11145.865370595913,0.0,momentum_accel
2021-03-02,11145.865370595913,0.0,ou_mean_reversion
2021-03-03,11145.865370595913,0.0,ma_crossover
2021-03-04,11145.865370595913,0.0,momentum_accel
2021-03-05,11145.865370595913,0.0,ou_mean_reversion
2021-03-08,11145.865370595913,0.0,ma_crossover
2021-03-09,11145.865370595913,0.0,momentum_accel
2021-03-10,11145.865370595913,0.0,ou_mean_reversion
2021-03-11,11145.865370595913,0.0,ma_crossover
2021-03-12,11145.865370595913,0.0,momentum_accel
2021-03-15,11145.865370595913,0.0,ou_mean_reversion
2021-03-16,11145.865370595913,0.0,ma_crossover
2021-03-17,11145.865370595913,0.0,momentum_accel
2021-03-18,11145.865370595913,0.0,ou_mean_reversion
2021-03-19,11125.24282270205,-0.0018502419693914307,ma_crossover
2021-03-22,11125.24282270205,0.0,momentum_accel
2021-03-23,11125.24282270205,0.0,ou_mean_reversion
2021-03-24,11068.688227346016,-0.005083448177924832,ma_crossover
2021-03-25,11068.688227346016,0.0,momentum_accel
2021-03-26,11068.688227346016,0.0,ou_mean_reversion
2021-03-29,11063.097395611756,-0.0005051033708264319,ma_crossover
2021-03-30,11063.097395611756,0.0,momentum_accel
2021-03-31,11063.097395611756,0.0,ou_mean_reversion
2021-04-01,11182.56953726797,0.01079915844396373,ma_crossover
2021-04-05,11182.56953726797,0.0,momentum_accel
2021-04-06,11182.56953726797,0.0,ou_mean_reversion
2021-04-07,11195.510586622291,0.0011572518562206202,ma_crossover
2021-04-08,11195.510586622291,0.0,momentum_accel
2021-04-09,11195.510586622291,0.0,ou_mean_reversion
2021-04-12,11199.592338878152,0.00036458830745411674,ma_crossover
2021-04-13,11199.592338878152,0.0,momentum_accel
2021-04-14,11199.592338878152,0.0,ou_mean_reversion
2021-04-15,11319.903509550506,0.010742459817461913,ma_crossover
2021-04-16,11319.903509550506,0.0,momentum_accel
2021-04-19,11319.903509550506,0.0,ou_mean_reversion
2021-04-20,11237.024233462602,-0.007321553228610056,ma_crossover
2021-04-21,11237.024233462602,0.0,momentum_accel
2021-04-22,11237.024233462602,0.0,ou_mean_reversion
2021-04-23,11358.862548979252,0.010842578336160313,ma_crossover
2021-04-26,11358.862548979252,0.0,momentum_accel
2021-04-27,11358.862548979252,0.0,ou_mean_reversion
2021-04-28,11355.600187293532,-0.0002872084833892563,ma_crossover
2021-04-29,11355.600187293532,0.0,momentum_accel
2021-04-30,11355.600187293532,0.0,ou_mean_reversion
2021-05-03,11380.094162063813,0.0021569951712185897,ma_crossover
2021-05-04,11380.094162063813,0.0,momentum_accel
2021-05-05,11380.094162063813,0.0,ou_mean_reversion
2021-05-06,11470.973129961529,0.007985783474504515,ma_crossover
2021-05-07,11470.973129961529,0.0,momentum_accel
2021-05-10,11470.973129961529,0.0,ou_mean_reversion
2021-05-11,11368.59649664588,-0.0089248429192329,ma_crossover
2021-05-12,11368.59649664588,0.0,momentum_accel
2021-05-13,11368.59649664588,0.0,ou_mean_reversion
2021-05-14,11543.165898163348,0.015355404826705943,ma_crossover
2021-05-17,11543.165898163348,0.0,momentum_accel
2021-05-18,11543.165898163348,0.0,ou_mean_reversion
2021-05-19,11512.900337162182,-0.0026219462899672585,ma_crossover
2021-05-20,11512.900337162182,0.0,momentum_accel
2021-05-21,11512.900337162182,0.0,ou_mean_reversion
2021-05-24,11630.265970830103,0.010194271663160226,ma_crossover
2021-05-25,11604.461480100303,-0.00221873608002765,ma_crossover
2021-05-26,11604.461480100303,0.0,momentum_accel
2021-05-27,11604.461480100303,0.0,ou_mean_reversion
2021-05-28,11604.461480100303,0.0,momentum_accel
2021-06-01,11604.461480100303,0.0,ou_mean_reversion
2021-06-02,11622.708423757156,0.0015724076199608028,ma_crossover
2021-06-03,11579.57477900888,-0.0037111526139732565,ma_crossover
2021-06-04,11579.57477900888,0.0,momentum_accel
2021-06-07,11579.57477900888,0.0,ou_mean_reversion
2021-06-08,11579.57477900888,0.0,momentum_accel
2021-06-09,11579.57477900888,0.0,ou_mean_reversion
2021-06-10,11633.402111867728,0.004648472321835406,ma_crossover
2021-06-11,11652.626031477348,0.001652476156567273,ma_crossover
2021-06-14,11652.626031477348,0.0,momentum_accel
2021-06-15,11652.626031477348,0.0,ou_mean_reversion
2021-06-16,11587.563537984628,-0.005583504809728357,ma_crossover
2021-06-17,11587.563537984628,0.0,momentum_accel
2021-06-18,11587.563537984628,0.0,ou_mean_reversion
2021-06-21,11587.563537984628,0.0,momentum_accel
2021-06-22,11649.515030256938,0.005346377784184675,ma_crossover
2021-06-23,11649.515030256938,0.0,ou_mean_reversion
2021-06-24,11718.430908108723,0.005915772259428076,ma_crossover
2021-06-25,11718.430908108723,0.0,momentum_accel
2021-06-28,11718.430908108723,0.0,ou_mean_reversion
2021-06-29,11724.735638556238,0.0005380183146492801,ma_crossover
2021-06-30,11724.735638556238,0.0,momentum_accel
2021-07-01,11724.735638556238,0.0,ou_mean_reversion
2021-07-02,11814.353045987651,0.00764344802254735,ma_crossover
2021-07-06,11814.353045987651,0.0,momentum_accel
2021-07-07,11814.353045987651,0.0,ou_mean_reversion
2021-07-08,11814.353045987651,0.0,ma_crossover
2021-07-09,11814.353045987651,0.0,momentum_accel
2021-07-12,11814.353045987651,0.0,ou_mean_reversion
2021-07-13,11814.353045987651,0.0,ma_crossover
2021-07-14,11814.353045987651,0.0,momentum_accel
2021-07-15,11814.353045987651,0.0,ou_mean_reversion
2021-07-16,11814.353045987651,0.0,ma_crossover
2021-07-19,11814.353045987651,0.0,momentum_accel
2021-07-20,11814.353045987651,0.0,ou_mean_reversion
2021-07-21,11814.353045987651,0.0,ma_crossover
2021-07-22,11814.353045987651,0.0,momentum_accel
2021-07-23,11814.353045987651,0.0,ou_mean_reversion
2021-07-26,11814.353045987651,0.0,ma_crossover
2021-07-27,11814.353045987651,0.0,momentum_accel
2021-07-28,11814.353045987651,0.0,ou_mean_reversion
2021-07-29,11814.353045987651,0.0,ma_crossover
2021-07-30,11814.353045987651,0.0,momentum_accel
2021-08-02,11814.353045987651,0.0,ou_mean_reversion
2021-08-03,11814.353045987651,0.0,ma_crossover
2021-08-04,11814.353045987651,0.0,momentum_accel
2021-08-05,11814.353045987651,0.0,ou_mean_reversion
2021-08-06,11814.353045987651,0.0,ma_crossover
2021-08-09,11814.353045987651,0.0,momentum_accel
2021-08-10,11814.353045987651,0.0,ou_mean_reversion
2021-08-11,11814.353045987651,0.0,ma_crossover
2021-08-12,11814.353045987651,0.0,momentum_accel
2021-08-13,11814.353045987651,0.0,ou_mean_reversion
2021-08-16,11814.353045987651,0.0,ma_crossover
2021-08-17,11814.353045987651,0.0,momentum_accel
2021-08-18,11814.353045987651,0.0,ou_mean_reversion
2021-08-19,11814.353045987651,0.0,ma_crossover
2021-08-20,11814.353045987651,0.0,momentum_accel
2021-08-23,11814.353045987651,0.0,ou_mean_reversion
2021-08-24,11814.353045987651,0.0,ma_crossover
2021-08-25,11814.353045987651,0.0,momentum_accel
2021-08-26,11814.353045987651,0.0,ou_mean_reversion
2021-08-27,11814.353045987651,0.0,ma_crossover
2021-08-30,11814.353045987651,0.0,momentum_accel
2021-08-31,11814.353045987651,0.0,ou_mean_reversion
2021-09-01,11814.353045987651,0.0,ma_crossover
2021-09-02,11814.353045987651,0.0,momentum_accel
2021-09-03,11814.353045987651,0.0,ou_mean_reversion
2021-09-07,11814.353045987651,0.0,ma_crossover
2021-09-08,11814.353045987651,0.0,momentum_accel
2021-09-09,11814.353045987651,0.0,ou_mean_reversion
2021-09-10,11814.353045987651,0.0,ma_crossover
2021-09-13,11814.353045987651,0.0,momentum_accel
2021-09-14,11814.353045987651,0.0,ou_mean_reversion
2021-09-15,11814.353045987651,0.0,ma_crossover
2021-09-16,11814.353045987651,0.0,momentum_accel
2021-09-17,11814.353045987651,0.0,ou_mean_reversion
2021-09-20,11617.359697484082,-0.016674069899279997,ma_crossover
2021-09-21,11617.359697484082,0.0,momentum_accel
2021-09-22,11730.684911315617,0.009754816652193021,ou_mean_reversion
2021-09-23,11873.212924158279,0.012150016296591293,ma_crossover
2021-09-24,11892.771374760365,0.0016472753185694522,ou_mean_reversion
2021-09-27,11892.771374760365,0.0,momentum_accel
2021-09-28,11653.109013256282,-0.020151935486854677,ma_crossover
2021-09-29,11653.109013256282,0.0,ou_mean_reversion
2021-09-30,11653.109013256282,0.0,momentum_accel
2021-10-01,11791.596745387238,0.011884187470778462,ou_mean_reversion
2021-10-04,11639.531457089204,-0.012896072650849355,ma_crossover
2021-10-05,11639.531457089204,0.0,momentum_accel
2021-10-06,11687.909584045208,0.004156363779277195,ou_mean_reversion
2021-10-07,11687.909584045208,0.0,momentum_accel
2021-10-08,11687.909584045208,0.0,ma_crossover
2021-10-11,11603.293656257172,-0.007239611769716547,ou_mean_reversion
2021-10-12,11603.293656257172,0.0,momentum_accel
2021-10-13,11603.293656257172,0.0,ma_crossover
2021-10-14,11798.466962756356,0.016820509096909353,ou_mean_reversion
2021-10-15,11798.466962756356,0.0,momentum_accel
2021-10-18,11798.466962756356,0.0,ma_crossover
2021-10-19,11798.466962756356,0.0,ou_mean_reversion
2021-10-20,11798.466962756356,0.0,momentum_accel
2021-10-21,11798.466962756356,0.0,ma_crossover
2021-10-22,11798.466962756356,0.0,ou_mean_reversion
2021-10-25,11798.466962756356,0.0,momentum_accel
2021-10-26,11798.466962756356,0.0,ma_crossover
2021-10-27,11798.466962756356,0.0,ou_mean_reversion
2021-10-28,11798.466962756356,0.0,momentum_accel
2021-10-29,11798.466962756356,0.0,ma_crossover
2021-11-01,11798.466962756356,0.0,ou_mean_reversion
2021-11-02,11798.466962756356,0.0,momentum_accel
2021-11-03,11870.500513644265,0.006105331405791503,ma_crossover
2021-11-04,11870.500513644265,0.0,ou_mean_reversion
2021-11-05,11911.686182760679,0.0034695815116705386,ma_crossover
2021-11-08,11911.686182760679,0.0,momentum_accel
2021-11-09,11911.686182760679,0.0,ou_mean_reversion
2021-11-10,11815.860577094178,-0.008044671778306811,ma_crossover
2021-11-11,11815.860577094178,0.0,momentum_accel
2021-11-12,11815.860577094178,0.0,ou_mean_reversion
2021-11-15,11815.860577094178,0.0,momentum_accel
2021-11-16,11862.628285781051,0.003958045068468197,ma_crossover
2021-11-17,11862.628285781051,0.0,ou_mean_reversion
2021-11-18,11902.919637983196,0.0033964945399527213,ma_crossover
2021-11-19,11902.919637983196,0.0,momentum_accel
2021-11-22,11902.919637983196,0.0,ou_mean_reversion
2021-11-23,11918.70117647933,0.0013258544101879544,ma_crossover
2021-11-24,11918.70117647933,0.0,momentum_accel
2021-11-26,11918.70117647933,0.0,ou_mean_reversion
2021-11-29,12064.903151328934,0.012266602936410909,ma_crossover
2021-11-30,12064.903151328934,0.0,momentum_accel
2021-12-01,12064.903151328934,0.0,ou_mean_reversion
2021-12-02,12249.693140832655,0.015316325973438571,ma_crossover
2021-12-03,12249.693140832655,0.0,momentum_accel
2021-12-06,12394.770939207452,0.011843382255119606,ma_crossover
2021-12-07,12394.770939207452,0.0,ou_mean_reversion
2021-12-08,12394.770939207452,0.0,momentum_accel
2021-12-09,12311.085825616112,-0.0067516466421032595,ma_crossover
2021-12-10,12311.085825616112,0.0,ou_mean_reversion
2021-12-13,12311.085825616112,0.0,momentum_accel
2021-12-14,12226.383435982118,-0.006880172133781337,ma_crossover
2021-12-15,12226.383435982118,0.0,ou_mean_reversion
2021-12-16,12226.383435982118,0.0,momentum_accel
2021-12-17,12096.259843344154,-0.010642852264473368,ma_crossover
2021-12-20,12096.259843344154,0.0,ou_mean_reversion
2021-12-21,12096.259843344154,0.0,momentum_accel
2021-12-22,12096.259843344154,0.0,ou_mean_reversion
2021-12-23,12171.526105439647,0.00622227556866739,ma_crossover
2021-12-27,12171.526105439647,0.0,momentum_accel
2021-12-28,12171.526105439647,0.0,ou_mean_reversion
2021-12-29,12187.096032443722,0.0012792091040347842,ma_crossover
2021-12-30,12187.096032443722,0.0,momentum_accel
2021-12-31,12187.096032443722,0.0,ou_mean_reversion
